Total time,0,09,33.78
137, 0,00,02.75, 0,06,12.05
138, 0,00,02.79, 0,06,14.85
139, 0,00,02.57, 0,06,17.43
140, 0,00,02.65, 0,06,20.08
141, 0,00,02.54, 0,06,22.62
142, 0,00,02.62, 0,06,25.25
143, 0,00,02.62, 0,06,27.87
144, 0,00,02.62, 0,06,30.49
145, 0,00,02.95, 0,06,33.45
146, 0,00,02.64, 0,06,36.09
147, 0,00,02.72, 0,06,38.82
148, 0,00,02.72, 0,06,41.54
149, 0,00,02.50, 0,06,44.05
150, 0,00,02.74, 0,06,46.79
151, 0,00,02.57, 0,06,49.37
152, 0,00,02.82, 0,06,52.19
153, 0,00,02.57, 0,06,54.76
154, 0,00,02.72, 0,06,57.49
155, 0,00,02.54, 0,07,00.03
156, 0,00,02.93, 0,07,02.97
157, 0,00,02.61, 0,07,05.58
158, 0,00,02.85, 0,07,08.43
159, 0,00,02.59, 0,07,11.02
160, 0,00,02.62, 0,07,13.65
161, 0,00,02.54, 0,07,16.19
162, 0,00,02.65, 0,07,18.85
163, 0,00,02.84, 0,07,21.69
164, 0,00,02.59, 0,07,24.28
165, 0,00,02.64, 0,07,26.92
166, 0,00,02.55, 0,07,29.48
167, 0,00,02.82, 0,07,32.30
168, 0,00,02.67, 0,07,34.98
169, 0,00,02.82, 0,07,37.80
170, 0,00,02.47, 0,07,40.27
171, 0,00,02.70, 0,07,42.98
172, 0,00,02.92, 0,07,45.91
173, 0,00,02.20, 0,07,48.12
174, 0,00,02.72, 0,07,50.84
175, 0,00,02.62, 0,07,53.47
176, 0,00,02.72, 0,07,56.19
177, 0,00,02.80, 0,07,58.99
178, 0,00,02.53, 0,08,01.52
179, 0,00,02.72, 0,08,04.25
180, 0,00,02.59, 0,08,06.84
181, 0,00,02.70, 0,08,09.54
182, 0,00,02.55, 0,08,12.10
183, 0,00,02.75, 0,08,14.86
184, 0,00,02.80, 0,08,17.67
185, 0,00,02.52, 0,08,20.19
186, 0,00,02.70, 0,08,22.90
187, 0,00,02.74, 0,08,25.64
188, 0,00,02.67, 0,08,28.31
189, 0,00,02.31, 0,08,30.63
190, 0,00,02.83, 0,08,33.46
191, 0,00,02.97, 0,08,36.44
192, 0,00,02.69, 0,08,39.13
193, 0,00,02.52, 0,08,41.65
194, 0,00,02.79, 0,08,44.44
195, 0,00,02.54, 0,08,46.98
196, 0,00,02.85, 0,08,49.84
197, 0,00,02.66, 0,08,52.50
198, 0,00,02.55, 0,08,55.06
199, 0,00,02.55, 0,08,57.61
200, 0,00,02.82, 0,09,00.44
201, 0,00,02.54, 0,09,02.98
202, 0,00,02.73, 0,09,05.71
203, 0,00,02.71, 0,09,08.43
204, 0,00,02.68, 0,09,11.12
205, 0,00,02.67, 0,09,13.79
206, 0,00,02.76, 0,09,16.56
207, 0,00,02.80, 0,09,19.36
208, 0,00,02.54, 0,09,21.90
209, 0,00,02.65, 0,09,24.56
210, 0,00,02.65, 0,09,27.22
211, 0,00,02.50, 0,09,29.72
212, 0,00,03.00, 0,09,32.73
